season,round,race_name,circuit_id,date,driver_id,driver_code,constructor_id,grid,position,points,status
2019,8,French Grand Prix,ricard,2019-06-23,gasly,GAS,red_bull,9,10,1.0,+1 Lap
2019,8,French Grand Prix,ricard,2019-06-23,ricciardo,RIC,renault,8,11,0.0,+1 Lap
2019,8,French Grand Prix,ricard,2019-06-23,perez,PER,racing_point,14,12,0.0,+1 Lap
2019,8,French Grand Prix,ricard,2019-06-23,stroll,STR,racing_point,17,13,0.0,+1 Lap
2019,8,French Grand Prix,ricard,2019-06-23,kvyat,KVY,toro_rosso,19,14,0.0,+1 Lap
2019,8,French Grand Prix,ricard,2019-06-23,albon,ALB,toro_rosso,11,15,0.0,+1 Lap
2019,8,French Grand Prix,ricard,2019-06-23,giovinazzi,GIO,alfa,10,16,0.0,+1 Lap
2019,8,French Grand Prix,ricard,2019-06-23,kevin_magnussen,MAG,haas,15,17,0.0,+1 Lap
2019,8,French Grand Prix,ricard,2019-06-23,kubica,KUB,williams,18,18,0.0,+2 Laps
2019,8,French Grand Prix,ricard,2019-06-23,russell,RUS,williams,20,19,0.0,+2 Laps
2019,8,French Grand Prix,ricard,2019-06-23,grosjean,GRO,haas,16,20,0.0,Retired
2019,9,Austrian Grand Prix,red_bull_ring,2019-06-30,max_verstappen,VER,red_bull,2,1,26.0,Finished
2019,9,Austrian Grand Prix,red_bull_ring,2019-06-30,leclerc,LEC,ferrari,1,2,18.0,Finished
2019,9,Austrian Grand Prix,red_bull_ring,2019-06-30,bottas,BOT,mercedes,3,3,15.0,Finished
2019,9,Austrian Grand Prix,red_bull_ring,2019-06-30,vettel,VET,ferrari,9,4,12.0,Finished
2019,9,Austrian Grand Prix,red_bull_ring,2019-06-30,hamilton,HAM,mercedes,4,5,10.0,Finished
2019,9,Austrian Grand Prix,red_bull_ring,2019-06-30,norris,NOR,mclaren,5,6,8.0,+1 Lap
2019,9,Austrian Grand Prix,red_bull_ring,2019-06-30,gasly,GAS,red_bull,8,7,6.0,+1 Lap
2019,9,Austrian Grand Prix,red_bull_ring,2019-06-30,sainz,SAI,mclaren,19,8,4.0,+1 Lap
2019,9,Austrian Grand Prix,red_bull_ring,2019-06-30,raikkonen,RAI,alfa,6,9,2.0,+1 Lap
2019,9,Austrian Grand Prix,red_bull_ring,2019-06-30,giovinazzi,GIO,alfa,7,10,1.0,+1 Lap
2019,9,Austrian Grand Prix,red_bull_ring,2019-06-30,perez,PER,racing_point,13,11,0.0,+1 Lap
2019,9,Austrian Grand Prix,red_bull_ring,2019-06-30,ricciardo,RIC,renault,12,12,0.0,+1 Lap
2019,9,Austrian Grand Prix,red_bull_ring,2019-06-30,hulkenberg,HUL,renault,15,13,0.0,+1 Lap
2019,9,Austrian Grand Prix,red_bull_ring,2019-06-30,stroll,STR,racing_point,14,14,0.0,+1 Lap
2019,9,Austrian Grand Prix,red_bull_ring,2019-06-30,albon,ALB,toro_rosso,18,15,0.0,+1 Lap
2019,9,Austrian Grand Prix,red_bull_ring,2019-06-30,grosjean,GRO,haas,11,16,0.0,+1 Lap
2019,9,Austrian Grand Prix,red_bull_ring,2019-06-30,kvyat,KVY,toro_rosso,16,17,0.0,+1 Lap
2019,9,Austrian Grand Prix,red_bull_ring,2019-06-30,russell,RUS,williams,0,18,0.0,+2 Laps
2019,9,Austrian Grand Prix,red_bull_ring,2019-06-30,kevin_magnussen,MAG,haas,10,19,0.0,+2 Laps
2019,9,Austrian Grand Prix,red_bull_ring,2019-06-30,kubica,KUB,williams,17,20,0.0,+3 Laps
2019,10,British Grand Prix,silverstone,2019-07-14,hamilton,HAM,mercedes,2,1,26.0,Finished
2019,10,British Grand Prix,silverstone,2019-07-14,bottas,BOT,mercedes,1,2,18.0,Finished
2019,10,British Grand Prix,silverstone,2019-07-14,leclerc,LEC,ferrari,3,3,15.0,Finished
2019,10,British Grand Prix,silverstone,2019-07-14,gasly,GAS,red_bull,5,4,12.0,Finished
2019,10,British Grand Prix,silverstone,2019-07-14,max_verstappen,VER,red_bull,4,5,10.0,Finished
2019,10,British Grand Prix,silverstone,2019-07-14,sainz,SAI,mclaren,13,6,8.0,Finished
2019,10,British Grand Prix,silverstone,2019-07-14,ricciardo,RIC,renault,7,7,6.0,Finished
2019,10,British Grand Prix,silverstone,2019-07-14,raikkonen,RAI,alfa,12,8,4.0,Finished
2019,10,British Grand Prix,silverstone,2019-07-14,kvyat,KVY,toro_rosso,17,9,2.0,Finished
2019,10,British Grand Prix,silverstone,2019-07-14,hulkenberg,HUL,renault,10,10,1.0,Finished
2019,10,British Grand Prix,silverstone,2019-07-14,norris,NOR,mclaren,8,11,0.0,Finished
2019,10,British Grand Prix,silverstone,2019-07-14,albon,ALB,toro_rosso,9,12,0.0,Finished
2019,10,British Grand Prix,silverstone,2019-07-14,stroll,STR,racing_point,18,13,0.0,Finished
2019,10,British Grand Prix,silverstone,2019-07-14,russell,RUS,williams,19,14,0.0,+1 Lap
2019,10,British Grand Prix,silverstone,2019-07-14,kubica,KUB,williams,20,15,0.0,+1 Lap
2019,10,British Grand Prix,silverstone,2019-07-14,vettel,VET,ferrari,6,16,0.0,+1 Lap
2019,10,British Grand Prix,silverstone,2019-07-14,perez,PER,racing_point,15,17,0.0,+1 Lap
2019,10,British Grand Prix,silverstone,2019-07-14,giovinazzi,GIO,alfa,11,18,0.0,Spun off
2019,10,British Grand Prix,silverstone,2019-07-14,grosjean,GRO,haas,14,19,0.0,Collision
2019,10,British Grand Prix,silverstone,2019-07-14,kevin_magnussen,MAG,haas,16,20,0.0,Collision
2019,11,German Grand Prix,hockenheimring,2019-07-28,max_verstappen,VER,red_bull,2,1,26.0,Finished
2019,11,German Grand Prix,hockenheimring,2019-07-28,vettel,VET,ferrari,20,2,18.0,Finished
2019,11,German Grand Prix,hockenheimring,2019-07-28,kvyat,KVY,toro_rosso,14,3,15.0,Finished
2019,11,German Grand Prix,hockenheimring,2019-07-28,stroll,STR,racing_point,15,4,12.0,Finished
2019,11,German Grand Prix,hockenheimring,2019-07-28,sainz,SAI,mclaren,7,5,10.0,Finished
2019,11,German Grand Prix,hockenheimring,2019-07-28,albon,ALB,toro_rosso,16,6,8.0,Finished
2019,11,German Grand Prix,hockenheimring,2019-07-28,grosjean,GRO,haas,6,7,6.0,Finished
2019,11,German Grand Prix,hockenheimring,2019-07-28,kevin_magnussen,MAG,haas,12,8,4.0,Finished
2019,11,German Grand Prix,hockenheimring,2019-07-28,hamilton,HAM,mercedes,1,9,2.0,Finished
2019,11,German Grand Prix,hockenheimring,2019-07-28,kubica,KUB,williams,18,10,1.0,Finished
2019,11,German Grand Prix,hockenheimring,2019-07-28,russell,RUS,williams,17,11,0.0,Finished
2019,11,German Grand Prix,hockenheimring,2019-07-28,raikkonen,RAI,alfa,5,12,0.0,Finished
2019,11,German Grand Prix,hockenheimring,2019-07-28,giovinazzi,GIO,alfa,11,13,0.0,Finished
2019,11,German Grand Prix,hockenheimring,2019-07-28,gasly,GAS,red_bull,4,14,0.0,Collision
2019,11,German Grand Prix,hockenheimring,2019-07-28,bottas,BOT,mercedes,3,15,0.0,Accident
2019,11,German Grand Prix,hockenheimring,2019-07-28,hulkenberg,HUL,renault,9,16,0.0,Accident
2019,11,German Grand Prix,hockenheimring,2019-07-28,leclerc,LEC,ferrari,10,17,0.0,Accident
2019,11,German Grand Prix,hockenheimring,2019-07-28,norris,NOR,mclaren,19,18,0.0,Power loss
2019,11,German Grand Prix,hockenheimring,2019-07-28,ricciardo,RIC,renault,13,19,0.0,Exhaust
2019,11,German Grand Prix,hockenheimring,2019-07-28,perez,PER,racing_point,8,20,0.0,Spun off
2019,12,Hungarian Grand Prix,hungaroring,2019-08-04,hamilton,HAM,mercedes,3,1,25.0,Finished
2019,12,Hungarian Grand Prix,hungaroring,2019-08-04,max_verstappen,VER,red_bull,1,2,19.0,Finished
2019,12,Hungarian Grand Prix,hungaroring,2019-08-04,vettel,VET,ferrari,5,3,15.0,Finished
2019,12,Hungarian Grand Prix,hungaroring,2019-08-04,leclerc,LEC,ferrari,4,4,12.0,Finished
2019,12,Hungarian Grand Prix,hungaroring,2019-08-04,sainz,SAI,mclaren,8,5,10.0,+1 Lap
2019,12,Hungarian Grand Prix,hungaroring,2019-08-04,gasly,GAS,red_bull,6,6,8.0,+1 Lap
2019,12,Hungarian Grand Prix,hungaroring,2019-08-04,raikkonen,RAI,alfa,10,7,6.0,+1 Lap
2019,12,Hungarian Grand Prix,hungaroring,2019-08-04,bottas,BOT,mercedes,2,8,4.0,+1 Lap
2019,12,Hungarian Grand Prix,hungaroring,2019-08-04,norris,NOR,mclaren,7,9,2.0,+1 Lap
2019,12,Hungarian Grand Prix,hungaroring,2019-08-04,albon,ALB,toro_rosso,12,10,1.0,+1 Lap
2019,12,Hungarian Grand Prix,hungaroring,2019-08-04,perez,PER,racing_point,16,11,0.0,+1 Lap
2019,12,Hungarian Grand Prix,hungaroring,2019-08-04,hulkenberg,HUL,renault,11,12,0.0,+1 Lap
2019,12,Hungarian Grand Prix,hungaroring,2019-08-04,kevin_magnussen,MAG,haas,14,13,0.0,+1 Lap
2019,12,Hungarian Grand Prix,hungaroring,2019-08-04,ricciardo,RIC,renault,20,14,0.0,+1 Lap
2019,12,Hungarian Grand Prix,hungaroring,2019-08-04,kvyat,KVY,toro_rosso,13,15,0.0,+2 Laps
2019,12,Hungarian Grand Prix,hungaroring,2019-08-04,russell,RUS,williams,15,16,0.0,+2 Laps
2019,12,Hungarian Grand Prix,hungaroring,2019-08-04,stroll,STR,racing_point,18,17,0.0,+2 Laps
2019,12,Hungarian Grand Prix,hungaroring,2019-08-04,giovinazzi,GIO,alfa,17,18,0.0,+2 Laps
2019,12,Hungarian Grand Prix,hungaroring,2019-08-04,kubica,KUB,williams,19,19,0.0,+3 Laps
2019,12,Hungarian Grand Prix,hungaroring,2019-08-04,grosjean,GRO,haas,9,20,0.0,Water pressure
2019,13,Belgian Grand Prix,spa,2019-09-01,leclerc,LEC,ferrari,1,1,25.0,Finished
2019,13,Belgian Grand Prix,spa,2019-09-01,hamilton,HAM,mercedes,3,2,18.0,Finished
2019,13,Belgian Grand Prix,spa,2019-09-01,bottas,BOT,mercedes,4,3,15.0,Finished
2019,13,Belgian Grand Prix,spa,2019-09-01,vettel,VET,ferrari,2,4,13.0,Finished
2019,13,Belgian Grand Prix,spa,2019-09-01,albon,ALB,red_bull,17,5,10.0,Finished
2019,13,Belgian Grand Prix,spa,2019-09-01,perez,PER,racing_point,7,6,8.0,Finished
2019,13,Belgian Grand Prix,spa,2019-09-01,kvyat,KVY,toro_rosso,19,7,6.0,Finished
2019,13,Belgian Grand Prix,spa,2019-09-01,hulkenberg,HUL,renault,12,8,4.0,Finished
2019,13,Belgian Grand Prix,spa,2019-09-01,gasly,GAS,toro_rosso,13,9,2.0,Finished
2019,13,Belgian Grand Prix,spa,2019-09-01,stroll,STR,racing_point,16,10,1.0,Finished
2019,13,Belgian Grand Prix,spa,2019-09-01,norris,NOR,mclaren,11,11,0.0,Engine
2019,13,Belgian Grand Prix,spa,2019-09-01,kevin_magnussen,MAG,haas,8,12,0.0,+1 Lap
2019,13,Belgian Grand Prix,spa,2019-09-01,grosjean,GRO,haas,9,13,0.0,+1 Lap
2019,13,Belgian Grand Prix,spa,2019-09-01,ricciardo,RIC,renault,10,14,0.0,+1 Lap
2019,13,Belgian Grand Prix,spa,2019-09-01,russell,RUS,williams,14,15,0.0,+1 Lap
2019,13,Belgian Grand Prix,spa,2019-09-01,raikkonen,RAI,alfa,6,16,0.0,+1 Lap
2019,13,Belgian Grand Prix,spa,2019-09-01,kubica,KUB,williams,0,17,0.0,+1 Lap
2019,13,Belgian Grand Prix,spa,2019-09-01,giovinazzi,GIO,alfa,18,18,0.0,Accident
2019,13,Belgian Grand Prix,spa,2019-09-01,sainz,SAI,mclaren,15,19,0.0,Power loss
2019,13,Belgian Grand Prix,spa,2019-09-01,max_verstappen,VER,red_bull,5,20,0.0,Accident
2019,14,Italian Grand Prix,monza,2019-09-08,leclerc,LEC,ferrari,1,1,25.0,Finished
2019,14,Italian Grand Prix,monza,2019-09-08,bottas,BOT,mercedes,3,2,18.0,Finished
2019,14,Italian Grand Prix,monza,2019-09-08,hamilton,HAM,mercedes,2,3,16.0,Finished
2019,14,Italian Grand Prix,monza,2019-09-08,ricciardo,RIC,renault,5,4,12.0,Finished
2019,14,Italian Grand Prix,monza,2019-09-08,hulkenberg,HUL,renault,6,5,10.0,Finished
2019,14,Italian Grand Prix,monza,2019-09-08,albon,ALB,red_bull,8,6,8.0,Finished
2019,14,Italian Grand Prix,monza,2019-09-08,perez,PER,racing_point,18,7,6.0,Finished
2019,14,Italian Grand Prix,monza,2019-09-08,max_verstappen,VER,red_bull,19,8,4.0,Finished
2019,14,Italian Grand Prix,monza,2019-09-08,giovinazzi,GIO,alfa,10,9,2.0,+1 Lap
2019,14,Italian Grand Prix,monza,2019-09-08,norris,NOR,mclaren,16,10,1.0,+1 Lap
2019,14,Italian Grand Prix,monza,2019-09-08,gasly,GAS,toro_rosso,17,11,0.0,+1 Lap
2019,14,Italian Grand Prix,monza,2019-09-08,stroll,STR,racing_point,9,12,0.0,+1 Lap
2019,14,Italian Grand Prix,monza,2019-09-08,vettel,VET,ferrari,4,13,0.0,+1 Lap
2019,14,Italian Grand Prix,monza,2019-09-08,russell,RUS,williams,14,14,0.0,+1 Lap
2019,14,Italian Grand Prix,monza,2019-09-08,raikkonen,RAI,alfa,0,15,0.0,+1 Lap
2019,14,Italian Grand Prix,monza,2019-09-08,grosjean,GRO,haas,13,16,0.0,+1 Lap
2019,14,Italian Grand Prix,monza,2019-09-08,kubica,KUB,williams,15,17,0.0,+2 Laps
2019,14,Italian Grand Prix,monza,2019-09-08,kevin_magnussen,MAG,haas,11,18,0.0,Hydraulics
2019,14,Italian Grand Prix,monza,2019-09-08,kvyat,KVY,toro_rosso,12,19,0.0,Engine
2019,14,Italian Grand Prix,monza,2019-09-08,sainz,SAI,mclaren,7,20,0.0,Wheel
2019,15,Singapore Grand Prix,marina_bay,2019-09-22,vettel,VET,ferrari,3,1,25.0,Finished
2019,15,Singapore Grand Prix,marina_bay,2019-09-22,leclerc,LEC,ferrari,1,2,18.0,Finished
2019,15,Singapore Grand Prix,marina_bay,2019-09-22,max_verstappen,VER,red_bull,4,3,15.0,Finished
2019,15,Singapore Grand Prix,marina_bay,2019-09-22,hamilton,HAM,mercedes,2,4,12.0,Finished
2019,15,Singapore Grand Prix,marina_bay,2019-09-22,bottas,BOT,mercedes,5,5,10.0,Finished
2019,15,Singapore Grand Prix,marina_bay,2019-09-22,albon,ALB,red_bull,6,6,8.0,Finished
2019,15,Singapore Grand Prix,marina_bay,2019-09-22,norris,NOR,mclaren,9,7,6.0,Finished
2019,15,Singapore Grand Prix,marina_bay,2019-09-22,gasly,GAS,toro_rosso,11,8,4.0,Finished
2019,15,Singapore Grand Prix,marina_bay,2019-09-22,hulkenberg,HUL,renault,8,9,2.0,Finished
2019,15,Singapore Grand Prix,marina_bay,2019-09-22,giovinazzi,GIO,alfa,10,10,1.0,Finished
2019,15,Singapore Grand Prix,marina_bay,2019-09-22,grosjean,GRO,haas,17,11,0.0,Finished
2019,15,Singapore Grand Prix,marina_bay,2019-09-22,sainz,SAI,mclaren,7,12,0.0,Finished
2019,15,Singapore Grand Prix,marina_bay,2019-09-22,stroll,STR,racing_point,16,13,0.0,Finished
2019,15,Singapore Grand Prix,marina_bay,2019-09-22,ricciardo,RIC,renault,20,14,0.0,Finished
2019,15,Singapore Grand Prix,marina_bay,2019-09-22,kvyat,KVY,toro_rosso,14,15,0.0,Finished
2019,15,Singapore Grand Prix,marina_bay,2019-09-22,kubica,KUB,williams,19,16,0.0,Finished
2019,15,Singapore Grand Prix,marina_bay,2019-09-22,kevin_magnussen,MAG,haas,13,17,0.0,Finished
2019,15,Singapore Grand Prix,marina_bay,2019-09-22,raikkonen,RAI,alfa,12,18,0.0,Collision
2019,15,Singapore Grand Prix,marina_bay,2019-09-22,perez,PER,racing_point,15,19,0.0,Engine
2019,15,Singapore Grand Prix,marina_bay,2019-09-22,russell,RUS,williams,18,20,0.0,Collision
2019,16,Russian Grand Prix,sochi,2019-09-29,hamilton,HAM,mercedes,2,1,26.0,Finished
2019,16,Russian Grand Prix,sochi,2019-09-29,bottas,BOT,mercedes,4,2,18.0,Finished
2019,16,Russian Grand Prix,sochi,2019-09-29,leclerc,LEC,ferrari,1,3,15.0,Finished
2019,16,Russian Grand Prix,sochi,2019-09-29,max_verstappen,VER,red_bull,9,4,12.0,Finished
2019,16,Russian Grand Prix,sochi,2019-09-29,albon,ALB,red_bull,0,5,10.0,Finished
2019,16,Russian Grand Prix,sochi,2019-09-29,sainz,SAI,mclaren,5,6,8.0,Finished
2019,16,Russian Grand Prix,sochi,2019-09-29,perez,PER,racing_point,11,7,6.0,Finished
2019,16,Russian Grand Prix,sochi,2019-09-29,norris,NOR,mclaren,7,8,4.0,Finished
2019,16,Russian Grand Prix,sochi,2019-09-29,kevin_magnussen,MAG,haas,13,9,2.0,Finished
2019,16,Russian Grand Prix,sochi,2019-09-29,hulkenberg,HUL,renault,6,10,1.0,Finished
2019,16,Russian Grand Prix,sochi,2019-09-29,stroll,STR,racing_point,14,11,0.0,Finished
2019,16,Russian Grand Prix,sochi,2019-09-29,kvyat,KVY,toro_rosso,19,12,0.0,Finished
2019,16,Russian Grand Prix,sochi,2019-09-29,raikkonen,RAI,alfa,15,13,0.0,Finished
2019,16,Russian Grand Prix,sochi,2019-09-29,gasly,GAS,toro_rosso,16,14,0.0,Finished
2019,16,Russian Grand Prix,sochi,2019-09-29,giovinazzi,GIO,alfa,12,15,0.0,Finished
2019,16,Russian Grand Prix,sochi,2019-09-29,kubica,KUB,williams,18,16,0.0,Brakes
2019,16,Russian Grand Prix,sochi,2019-09-29,russell,RUS,williams,17,17,0.0,Brakes
2019,16,Russian Grand Prix,sochi,2019-09-29,vettel,VET,ferrari,3,18,0.0,Power loss
2019,16,Russian Grand Prix,sochi,2019-09-29,ricciardo,RIC,renault,10,19,0.0,Collision
2019,16,Russian Grand Prix,sochi,2019-09-29,grosjean,GRO,haas,8,20,0.0,Collision
2019,17,Japanese Grand Prix,suzuka,2019-10-13,bottas,BOT,mercedes,3,1,25.0,Finished
2019,17,Japanese Grand Prix,suzuka,2019-10-13,vettel,VET,ferrari,1,2,18.0,Finished
2019,17,Japanese Grand Prix,suzuka,2019-10-13,hamilton,HAM,mercedes,4,3,16.0,Finished
2019,17,Japanese Grand Prix,suzuka,2019-10-13,albon,ALB,red_bull,6,4,12.0,Finished
2019,17,Japanese Grand Prix,suzuka,2019-10-13,sainz,SAI,mclaren,7,5,10.0,Finished
2019,17,Japanese Grand Prix,suzuka,2019-10-13,leclerc,LEC,ferrari,2,6,8.0,+1 Lap
2019,17,Japanese Grand Prix,suzuka,2019-10-13,gasly,GAS,toro_rosso,9,7,6.0,+1 Lap
2019,17,Japanese Grand Prix,suzuka,2019-10-13,perez,PER,racing_point,17,8,4.0,+1 Lap
2019,17,Japanese Grand Prix,suzuka,2019-10-13,stroll,STR,racing_point,12,9,2.0,+1 Lap
2019,17,Japanese Grand Prix,suzuka,2019-10-13,kvyat,KVY,toro_rosso,14,10,1.0,+1 Lap
2019,17,Japanese Grand Prix,suzuka,2019-10-13,norris,NOR,mclaren,8,11,0.0,+1 Lap
2019,17,Japanese Grand Prix,suzuka,2019-10-13,raikkonen,RAI,alfa,13,12,0.0,+1 Lap
2019,17,Japanese Grand Prix,suzuka,2019-10-13,grosjean,GRO,haas,10,13,0.0,+1 Lap
2019,17,Japanese Grand Prix,suzuka,2019-10-13,giovinazzi,GIO,alfa,11,14,0.0,+1 Lap
2019,17,Japanese Grand Prix,suzuka,2019-10-13,kevin_magnussen,MAG,haas,19,15,0.0,+1 Lap
2019,17,Japanese Grand Prix,suzuka,2019-10-13,russell,RUS,williams,18,16,0.0,+2 Laps
2019,17,Japanese Grand Prix,suzuka,2019-10-13,kubica,KUB,williams,0,17,0.0,+2 Laps
2019,17,Japanese Grand Prix,suzuka,2019-10-13,max_verstappen,VER,red_bull,5,18,0.0,Brakes
2019,17,Japanese Grand Prix,suzuka,2019-10-13,ricciardo,RIC,renault,16,19,0.0,Disqualified
2019,17,Japanese Grand Prix,suzuka,2019-10-13,hulkenberg,HUL,renault,15,20,0.0,Disqualified
2019,18,Mexican Grand Prix,rodriguez,2019-10-27,hamilton,HAM,mercedes,3,1,25.0,Finished
2019,18,Mexican Grand Prix,rodriguez,2019-10-27,vettel,VET,ferrari,2,2,18.0,Finished
2019,18,Mexican Grand Prix,rodriguez,2019-10-27,bottas,BOT,mercedes,6,3,15.0,Finished
2019,18,Mexican Grand Prix,rodriguez,2019-10-27,leclerc,LEC,ferrari,1,4,13.0,Finished
2019,18,Mexican Grand Prix,rodriguez,2019-10-27,albon,ALB,red_bull,5,5,10.0,Finished
2019,18,Mexican Grand Prix,rodriguez,2019-10-27,max_verstappen,VER,red_bull,4,6,8.0,Finished
2019,18,Mexican Grand Prix,rodriguez,2019-10-27,perez,PER,racing_point,11,7,6.0,Finished
2019,18,Mexican Grand Prix,rodriguez,2019-10-27,ricciardo,RIC,renault,13,8,4.0,Finished
2019,18,Mexican Grand Prix,rodriguez,2019-10-27,gasly,GAS,toro_rosso,10,9,2.0,+1 Lap
2019,18,Mexican Grand Prix,rodriguez,2019-10-27,hulkenberg,HUL,renault,12,10,1.0,+1 Lap
2019,18,Mexican Grand Prix,rodriguez,2019-10-27,kvyat,KVY,toro_rosso,9,11,0.0,+1 Lap
2019,18,Mexican Grand Prix,rodriguez,2019-10-27,stroll,STR,racing_point,16,12,0.0,+1 Lap
2019,18,Mexican Grand Prix,rodriguez,2019-10-27,sainz,SAI,mclaren,7,13,0.0,+1 Lap
2019,18,Mexican Grand Prix,rodriguez,2019-10-27,giovinazzi,GIO,alfa,15,14,0.0,+1 Lap
2019,18,Mexican Grand Prix,rodriguez,2019-10-27,kevin_magnussen,MAG,haas,17,15,0.0,+2 Laps
2019,18,Mexican Grand Prix,rodriguez,2019-10-27,russell,RUS,williams,19,16,0.0,+2 Laps
2019,18,Mexican Grand Prix,rodriguez,2019-10-27,grosjean,GRO,haas,18,17,0.0,+2 Laps
2019,18,Mexican Grand Prix,rodriguez,2019-10-27,kubica,KUB,williams,20,18,0.0,+2 Laps
2019,18,Mexican Grand Prix,rodriguez,2019-10-27,raikkonen,RAI,alfa,14,19,0.0,Overheating
2019,18,Mexican Grand Prix,rodriguez,2019-10-27,norris,NOR,mclaren,8,20,0.0,Withdrew
2019,19,United States Grand Prix,americas,2019-11-03,bottas,BOT,mercedes,1,1,25.0,Finished
2019,19,United States Grand Prix,americas,2019-11-03,hamilton,HAM,mercedes,5,2,18.0,Finished
2019,19,United States Grand Prix,americas,2019-11-03,max_verstappen,VER,red_bull,3,3,15.0,Finished
2019,19,United States Grand Prix,americas,2019-11-03,leclerc,LEC,ferrari,4,4,13.0,Finished
2019,19,United States Grand Prix,americas,2019-11-03,albon,ALB,red_bull,6,5,10.0,Finished
2019,19,United States Grand Prix,americas,2019-11-03,ricciardo,RIC,renault,9,6,8.0,Finished
2019,19,United States Grand Prix,americas,2019-11-03,norris,NOR,mclaren,8,7,6.0,Finished
2019,19,United States Grand Prix,americas,2019-11-03,sainz,SAI,mclaren,7,8,4.0,+1 Lap
2019,19,United States Grand Prix,americas,2019-11-03,hulkenberg,HUL,renault,11,9,2.0,+1 Lap
2019,19,United States Grand Prix,americas,2019-11-03,perez,PER,racing_point,0,10,1.0,+1 Lap
2019,19,United States Grand Prix,americas,2019-11-03,raikkonen,RAI,alfa,17,11,0.0,+1 Lap
2019,19,United States Grand Prix,americas,2019-11-03,kvyat,KVY,toro_rosso,13,12,0.0,+1 Lap
2019,19,United States Grand Prix,americas,2019-11-03,stroll,STR,racing_point,14,13,0.0,+1 Lap
2019,19,United States Grand Prix,americas,2019-11-03,giovinazzi,GIO,alfa,16,14,0.0,+1 Lap
2019,19,United States Grand Prix,americas,2019-11-03,grosjean,GRO,haas,15,15,0.0,+1 Lap
2019,19,United States Grand Prix,americas,2019-11-03,gasly,GAS,toro_rosso,10,16,0.0,Suspension
2019,19,United States Grand Prix,americas,2019-11-03,russell,RUS,williams,18,17,0.0,+2 Laps
2019,19,United States Grand Prix,americas,2019-11-03,kevin_magnussen,MAG,haas,12,18,0.0,Brakes
2019,19,United States Grand Prix,americas,2019-11-03,kubica,KUB,williams,19,19,0.0,Oil leak
2019,19,United States Grand Prix,americas,2019-11-03,vettel,VET,ferrari,2,20,0.0,Suspension
2019,20,Brazilian Grand Prix,interlagos,2019-11-17,max_verstappen,VER,red_bull,1,1,25.0,Finished
2019,20,Brazilian Grand Prix,interlagos,2019-11-17,gasly,GAS,toro_rosso,6,2,18.0,Finished
2019,20,Brazilian Grand Prix,interlagos,2019-11-17,sainz,SAI,mclaren,20,3,15.0,Finished
2019,20,Brazilian Grand Prix,interlagos,2019-11-17,raikkonen,RAI,alfa,8,4,12.0,Finished
2019,20,Brazilian Grand Prix,interlagos,2019-11-17,giovinazzi,GIO,alfa,12,5,10.0,Finished
2019,20,Brazilian Grand Prix,interlagos,2019-11-17,ricciardo,RIC,renault,11,6,8.0,Finished
2019,20,Brazilian Grand Prix,interlagos,2019-11-17,hamilton,HAM,mercedes,3,7,6.0,Finished
2019,20,Brazilian Grand Prix,interlagos,2019-11-17,norris,NOR,mclaren,10,8,4.0,Finished
2019,20,Brazilian Grand Prix,interlagos,2019-11-17,perez,PER,racing_point,15,9,2.0,Finished
2019,20,Brazilian Grand Prix,interlagos,2019-11-17,kvyat,KVY,toro_rosso,16,10,1.0,Finished
2019,20,Brazilian Grand Prix,interlagos,2019-11-17,kevin_magnussen,MAG,haas,9,11,0.0,Finished
2019,20,Brazilian Grand Prix,interlagos,2019-11-17,russell,RUS,williams,18,12,0.0,Finished
2019,20,Brazilian Grand Prix,interlagos,2019-11-17,grosjean,GRO,haas,7,13,0.0,Finished
2019,20,Brazilian Grand Prix,interlagos,2019-11-17,albon,ALB,red_bull,5,14,0.0,Finished
2019,20,Brazilian Grand Prix,interlagos,2019-11-17,hulkenberg,HUL,renault,13,15,0.0,Finished
2019,20,Brazilian Grand Prix,interlagos,2019-11-17,kubica,KUB,williams,19,16,0.0,+1 Lap
2019,20,Brazilian Grand Prix,interlagos,2019-11-17,vettel,VET,ferrari,2,17,0.0,Collision
2019,20,Brazilian Grand Prix,interlagos,2019-11-17,leclerc,LEC,ferrari,14,18,0.0,Collision
2019,20,Brazilian Grand Prix,interlagos,2019-11-17,stroll,STR,racing_point,17,19,0.0,Suspension
2019,20,Brazilian Grand Prix,interlagos,2019-11-17,bottas,BOT,mercedes,4,20,0.0,Power Unit
2019,21,Abu Dhabi Grand Prix,yas_marina,2019-12-01,hamilton,HAM,mercedes,1,1,26.0,Finished
2019,21,Abu Dhabi Grand Prix,yas_marina,2019-12-01,max_verstappen,VER,red_bull,2,2,18.0,Finished
2019,21,Abu Dhabi Grand Prix,yas_marina,2019-12-01,leclerc,LEC,ferrari,3,3,15.0,Finished
2019,21,Abu Dhabi Grand Prix,yas_marina,2019-12-01,bottas,BOT,mercedes,20,4,12.0,Finished
2019,21,Abu Dhabi Grand Prix,yas_marina,2019-12-01,vettel,VET,ferrari,4,5,10.0,Finished
2019,21,Abu Dhabi Grand Prix,yas_marina,2019-12-01,albon,ALB,red_bull,5,6,8.0,Finished
2019,21,Abu Dhabi Grand Prix,yas_marina,2019-12-01,perez,PER,racing_point,10,7,6.0,+1 Lap
2019,21,Abu Dhabi Grand Prix,yas_marina,2019-12-01,norris,NOR,mclaren,6,8,4.0,+1 Lap
